circuit_idx,src,tgt,n_src_samples,n_edge_samples,confidence,dominant_type,hamming
186,1101,1111,200000,196625,0.983125,boundary_analytic,1
186,1011,1111,200000,199999,0.999995,boundary_analytic,1
187,1000,0000,200000,200000,1.0,boundary_analytic,1
187,0010,0000,200000,200000,1.0,boundary_analytic,1
187,0010,0011,200000,200000,1.0,boundary_analytic,1
187,0011,0111,200000,173626,0.86813,boundary_analytic,1
187,1100,1110,200000,196625,0.983125,boundary_analytic,1
187,1100,1101,200000,199052,0.99526,boundary_analytic,1
187,1000,1010,200000,195957,0.979785,boundary_analytic,1
187,1000,1001,200000,173389,0.866945,boundary_analytic,1
187,1110,1111,200000,200000,1.0,boundary_analytic,1
187,1101,1111,200000,196625,0.983125,boundary_analytic,1
187,1011,1111,200000,199999,0.999995,boundary_analytic,1
188,1000,0000,200000,200000,1.0,boundary_analytic,1
188,0010,0000,200000,200000,1.0,boundary_analytic,1
188,0010,0011,200000,200000,1.0,boundary_analytic,1
188,0011,1011,200000,152479,0.762395,boundary_analytic,1
188,0011,0111,200000,173626,0.86813,boundary_analytic,1
188,1100,1110,200000,196625,0.983125,boundary_analytic,1
188,1100,1101,200000,177644,0.88822,boundary_analytic,1
188,1000,1010,200000,195957,0.979785,boundary_analytic,1
188,1000,1001,200000,173389,0.866945,boundary_analytic,1
188,1110,1111,200000,200000,1.0,boundary_analytic,1
188,1101,1111,200000,196625,0.983125,boundary_analytic,1
188,1011,1111,200000,199999,0.999995,boundary_analytic,1
189,1000,0000,200000,200000,1.0,boundary_analytic,1
189,0010,0000,200000,200000,1.0,boundary_analytic,1
189,0010,0011,200000,200000,1.0,boundary_analytic,1
189,0011,1011,200000,152479,0.762395,boundary_analytic,1
189,0011,0111,200000,133241,0.666205,boundary_analytic,1
189,1100,1110,200000,196625,0.983125,boundary_analytic,1
189,1100,1101,200000,199052,0.99526,boundary_analytic,1
189,1000,1010,200000,195957,0.979785,boundary_analytic,1
189,1000,1001,200000,173389,0.866945,boundary_analytic,1
189,1110,1111,200000,200000,1.0,boundary_analytic,1
189,1101,1111,200000,196625,0.983125,boundary_analytic,1
189,1011,1111,200000,199345,0.996725,boundary_analytic,1
190,1000,0000,200000,200000,1.0,boundary_analytic,1
190,0010,0000,200000,200000,1.0,boundary_analytic,1
190,0010,0011,200000,200000,1.0,boundary_analytic,1
190,0011,1011,200000,152479,0.762395,boundary_analytic,1
190,0011,0111,200000,41596,0.20798,boundary_analytic,1
190,1100,1110,200000,199974,0.99987,boundary_analytic,1
190,1100,1101,200000,182326,0.91163,boundary_analytic,1
190,1000,1010,200000,195957,0.979785,boundary_analytic,1
190,1110,1111,200000,200000,1.0,boundary_analytic,1
190,1101,1111,200000,199974,0.99987,boundary_analytic,1
190,1011,1111,200000,198582,0.99291,boundary_analytic,1
191,1000,0000,200000,200000,1.0,boundary_analytic,1
191,0010,0000,200000,200000,1.0,boundary_analytic,1
191,0010,0011,200000,200000,1.0,boundary_analytic,1
191,0011,0111,200000,41596,0.20798,boundary_analytic,1
191,1100,1110,200000,199974,0.99987,boundary_analytic,1
191,1100,1101,200000,199052,0.99526,boundary_analytic,1
191,1000,1010,200000,195957,0.979785,boundary_analytic,1
191,1000,1001,200000,173389,0.866945,boundary_analytic,1
191,1110,1111,200000,200000,1.0,boundary_analytic,1
191,1101,1111,200000,199974,0.99987,boundary_analytic,1
191,1011,1111,200000,198582,0.99291,boundary_analytic,1
192,1000,0000,200000,200000,1.0,boundary_analytic,1
192,0010,0000,200000,200000,1.0,boundary_analytic,1
192,0010,0011,200000,200000,1.0,boundary_analytic,1
192,0011,1011,200000,152479,0.762395,boundary_analytic,1
192,0011,0111,200000,41596,0.20798,boundary_analytic,1
192,1100,1110,200000,199974,0.99987,boundary_analytic,1
192,1100,1101,200000,177644,0.88822,boundary_analytic,1
192,1000,1010,200000,195957,0.979785,boundary_analytic,1
192,1000,1001,200000,173389,0.866945,boundary_analytic,1
192,1110,1111,200000,200000,1.0,boundary_analytic,1
192,1101,1111,200000,199974,0.99987,boundary_analytic,1
192,1011,1111,200000,198582,0.99291,boundary_analytic,1
193,1000,0000,200000,200000,1.0,boundary_analytic,1
193,0010,0000,200000,200000,1.0,boundary_analytic,1
193,0010,0011,200000,200000,1.0,boundary_analytic,1
193,0011,1011,200000,152479,0.762395,boundary_analytic,1
193,1100,1110,200000,199974,0.99987,boundary_analytic,1
193,1100,1101,200000,199052,0.99526,boundary_analytic,1
193,1000,1010,200000,195957,0.979785,boundary_analytic,1
193,1000,1001,200000,173389,0.866945,boundary_analytic,1
193,1110,1111,200000,200000,1.0,boundary_analytic,1
193,1101,1111,200000,199974,0.99987,boundary_analytic,1
194,1000,0000,200000,200000,1.0,boundary_analytic,1
194,0010,0000,200000,200000,1.0,boundary_analytic,1
194,0010,0011,200000,200000,1.0,boundary_analytic,1
194,0011,0111,200000,173626,0.86813,boundary_analytic,1
194,1100,1110,200000,199974,0.99987,boundary_analytic,1
194,1100,1101,200000,182326,0.91163,boundary_analytic,1
194,1000,1010,200000,195957,0.979785,boundary_analytic,1
194,1110,1111,200000,200000,1.0,boundary_analytic,1
194,1101,1111,200000,199974,0.99987,boundary_analytic,1
194,1011,1111,200000,199999,0.999995,boundary_analytic,1
195,1000,0000,200000,200000,1.0,boundary_analytic,1
195,0010,0000,200000,200000,1.0,boundary_analytic,1
195,0010,0011,200000,200000,1.0,boundary_analytic,1
195,0011,1011,200000,152479,0.762395,boundary_analytic,1
195,0011,0111,200000,173626,0.86813,boundary_analytic,1
195,1100,1110,200000,199974,0.99987,boundary_analytic,1
195,1000,1010,200000,195957,0.979785,boundary_analytic,1
195,1110,1111,200000,200000,1.0,boundary_analytic,1
195,1011,1111,200000,199999,0.999995,boundary_analytic,1
196,1000,0000,200000,200000,1.0,boundary_analytic,1
196,0010,0000,200000,200000,1.0,boundary_analytic,1
196,0010,0011,200000,200000,1.0,boundary_analytic,1
196,0011,1011,200000,152479,0.762395,boundary_analytic,1
196,0011,0111,200000,133241,0.666205,boundary_analytic,1
196,1100,1110,200000,199974,0.99987,boundary_analytic,1
196,1100,1101,200000,182326,0.91163,boundary_analytic,1
196,1000,1010,200000,195957,0.979785,boundary_analytic,1
196,1110,1111,200000,200000,1.0,boundary_analytic,1
196,1101,1111,200000,199974,0.99987,boundary_analytic,1
196,1011,1111,200000,199345,0.996725,boundary_analytic,1
197,1000,0000,200000,200000,1.0,boundary_analytic,1
197,0010,0000,200000,200000,1.0,boundary_analytic,1
197,0010,0011,200000,200000,1.0,boundary_analytic,1
197,0011,0111,200000,173626,0.86813,boundary_analytic,1
197,1100,1110,200000,199974,0.99987,boundary_analytic,1
197,1100,1101,200000,177644,0.88822,boundary_analytic,1
197,1000,1010,200000,195957,0.979785,boundary_analytic,1
197,1000,1001,200000,173389,0.866945,boundary_analytic,1
197,1110,1111,200000,200000,1.0,boundary_analytic,1
197,1101,1111,200000,199974,0.99987,boundary_analytic,1
197,1011,1111,200000,199999,0.999995,boundary_analytic,1
198,1000,0000,200000,200000,1.0,boundary_analytic,1
198,0010,0000,200000,200000,1.0,boundary_analytic,1
198,0010,0011,200000,200000,1.0,boundary_analytic,1
198,0011,0111,200000,133241,0.666205,boundary_analytic,1
198,1100,1110,200000,199974,0.99987,boundary_analytic,1
198,1100,1101,200000,199052,0.99526,boundary_analytic,1
198,1000,1010,200000,195957,0.979785,boundary_analytic,1
198,1000,1001,200000,173389,0.866945,boundary_analytic,1
198,1110,1111,200000,200000,1.0,boundary_analytic,1
198,1101,1111,200000,199974,0.99987,boundary_analytic,1
198,1011,1111,200000,199345,0.996725,boundary_analytic,1
199,1000,0000,200000,200000,1.0,boundary_analytic,1
199,0010,0000,200000,200000,1.0,boundary_analytic,1
199,0010,0011,200000,200000,1.0,boundary_analytic,1
199,0011,1011,200000,152479,0.762395,boundary_analytic,1
199,0011,0111,200000,133241,0.666205,boundary_analytic,1
199,1100,1110,200000,199974,0.99987,boundary_analytic,1
199,1100,1101,200000,177644,0.88822,boundary_analytic,1
199,1000,1010,200000,195957,0.979785,boundary_analytic,1
199,1000,1001,200000,173389,0.866945,boundary_analytic,1
199,1110,1111,200000,200000,1.0,boundary_analytic,1
199,1101,1111,200000,199974,0.99987,boundary_analytic,1
199,1011,1111,200000,199345,0.996725,boundary_analytic,1
200,1000,0000,200000,200000,1.0,boundary_analytic,1
200,0010,0000,200000,200000,1.0,boundary_analytic,1
200,0010,0011,200000,200000,1.0,boundary_analytic,1
200,0011,1011,200000,197661,0.988305,boundary_analytic,1
200,0011,0111,200000,41596,0.20798,boundary_analytic,1
200,1100,1110,200000,196625,0.983125,boundary_analytic,1
200,1100,1101,200000,182326,0.91163,boundary_analytic,1
200,1000,1010,200000,195957,0.979785,boundary_analytic,1
200,1110,1111,200000,200000,1.0,boundary_analytic,1
200,1101,1111,200000,196625,0.983125,boundary_analytic,1
200,1011,1111,200000,198582,0.99291,boundary_analytic,1
201,1000,0000,200000,200000,1.0,boundary_analytic,1
201,0010,0000,200000,200000,1.0,boundary_analytic,1
201,0010,0011,200000,200000,1.0,boundary_analytic,1
201,0011,1011,200000,180109,0.900545,boundary_analytic,1
201,0011,0111,200000,41596,0.20798,boundary_analytic,1
201,1100,1110,200000,196625,0.983125,boundary_analytic,1
201,1100,1101,200000,199052,0.99526,boundary_analytic,1
201,1000,1010,200000,195957,0.979785,boundary_analytic,1
201,1000,1001,200000,173389,0.866945,boundary_analytic,1
201,1110,1111,200000,200000,1.0,boundary_analytic,1
201,1101,1111,200000,196625,0.983125,boundary_analytic,1
201,1011,1111,200000,198582,0.99291,boundary_analytic,1
202,1000,0000,200000,200000,1.0,boundary_analytic,1
202,0010,0000,200000,200000,1.0,boundary_analytic,1
202,0010,0011,200000,200000,1.0,boundary_analytic,1
202,0011,1011,200000,197661,0.988305,boundary_analytic,1
202,0011,0111,200000,41596,0.20798,boundary_analytic,1
202,1100,1110,200000,196625,0.983125,boundary_analytic,1
202,1100,1101,200000,177644,0.88822,boundary_analytic,1
202,1000,1010,200000,195957,0.979785,boundary_analytic,1
202,1000,1001,200000,173389,0.866945,boundary_analytic,1
202,1110,1111,200000,200000,1.0,boundary_analytic,1
202,1101,1111,200000,196625,0.983125,boundary_analytic,1
202,1011,1111,200000,198582,0.99291,boundary_analytic,1
203,1000,0000,200000,200000,1.0,boundary_analytic,1
203,0010,0000,200000,200000,1.0,boundary_analytic,1
203,0010,0011,200000,200000,1.0,boundary_analytic,1
203,0011,1011,200000,197661,0.988305,boundary_analytic,1
203,1100,1110,200000,196625,0.983125,boundary_analytic,1
203,1100,1101,200000,199052,0.99526,boundary_analytic,1
203,1000,1010,200000,195957,0.979785,boundary_analytic,1
203,1000,1001,200000,173389,0.866945,boundary_analytic,1
203,1110,1111,200000,200000,1.0,boundary_analytic,1
203,1101,1111,200000,196625,0.983125,boundary_analytic,1
204,1000,0000,200000,200000,1.0,boundary_analytic,1
204,0010,0000,200000,200000,1.0,boundary_analytic,1
204,0010,0011,200000,200000,1.0,boundary_analytic,1
204,0011,1011,200000,180109,0.900545,boundary_analytic,1
204,0011,0111,200000,173626,0.86813,boundary_analytic,1
204,1100,1110,200000,196625,0.983125,boundary_analytic,1
204,1100,1101,200000,182326,0.91163,boundary_analytic,1
204,1000,1010,200000,195957,0.979785,boundary_analytic,1
204,1110,1111,200000,200000,1.0,boundary_analytic,1
204,1101,1111,200000,196625,0.983125,boundary_analytic,1
204,1011,1111,200000,199999,0.999995,boundary_analytic,1
205,1000,0000,200000,200000,1.0,boundary_analytic,1
205,0010,0000,200000,200000,1.0,boundary_analytic,1
205,0010,0011,200000,200000,1.0,boundary_analytic,1
205,0011,1011,200000,197661,0.988305,boundary_analytic,1
205,0011,0111,200000,173626,0.86813,boundary_analytic,1
205,1100,1110,200000,196625,0.983125,boundary_analytic,1
205,1000,1010,200000,195957,0.979785,boundary_analytic,1
205,1110,1111,200000,200000,1.0,boundary_analytic,1
205,1011,1111,200000,199999,0.999995,boundary_analytic,1
206,1000,0000,200000,200000,1.0,boundary_analytic,1
206,0010,0000,200000,200000,1.0,boundary_analytic,1
206,0010,0011,200000,200000,1.0,boundary_analytic,1
206,0011,1011,200000,197661,0.988305,boundary_analytic,1
206,0011,0111,200000,133241,0.666205,boundary_analytic,1
206,1100,1110,200000,196625,0.983125,boundary_analytic,1
206,1100,1101,200000,182326,0.91163,boundary_analytic,1
206,1000,1010,200000,195957,0.979785,boundary_analytic,1
206,1110,1111,200000,200000,1.0,boundary_analytic,1
206,1101,1111,200000,196625,0.983125,boundary_analytic,1
206,1011,1111,200000,199345,0.996725,boundary_analytic,1
207,1000,0000,200000,200000,1.0,boundary_analytic,1
207,0010,0000,200000,200000,1.0,boundary_analytic,1
207,0010,0011,200000,200000,1.0,boundary_analytic,1
207,0011,1011,200000,180109,0.900545,boundary_analytic,1
207,0011,0111,200000,173626,0.86813,boundary_analytic,1
207,1100,1110,200000,196625,0.983125,boundary_analytic,1
207,1100,1101,200000,177644,0.88822,boundary_analytic,1
207,1000,1010,200000,195957,0.979785,boundary_analytic,1
207,1000,1001,200000,173389,0.866945,boundary_analytic,1
207,1110,1111,200000,200000,1.0,boundary_analytic,1
207,1101,1111,200000,196625,0.983125,boundary_analytic,1
207,1011,1111,200000,199999,0.999995,boundary_analytic,1
208,1000,0000,200000,200000,1.0,boundary_analytic,1
208,0010,0000,200000,200000,1.0,boundary_analytic,1
208,0010,0011,200000,200000,1.0,boundary_analytic,1
208,0011,1011,200000,180109,0.900545,boundary_analytic,1
208,0011,0111,200000,133241,0.666205,boundary_analytic,1
208,1100,1110,200000,196625,0.983125,boundary_analytic,1
208,1100,1101,200000,199052,0.99526,boundary_analytic,1
208,1000,1010,200000,195957,0.979785,boundary_analytic,1
208,1000,1001,200000,173389,0.866945,boundary_analytic,1
208,1110,1111,200000,200000,1.0,boundary_analytic,1
208,1101,1111,200000,196625,0.983125,boundary_analytic,1
208,1011,1111,200000,199345,0.996725,boundary_analytic,1
209,1000,0000,200000,200000,1.0,boundary_analytic,1
209,0010,0000,200000,200000,1.0,boundary_analytic,1
209,0010,0011,200000,200000,1.0,boundary_analytic,1
209,0011,1011,200000,197661,0.988305,boundary_analytic,1
209,0011,0111,200000,133241,0.666205,boundary_analytic,1
209,1100,1110,200000,196625,0.983125,boundary_analytic,1
209,1100,1101,200000,177644,0.88822,boundary_analytic,1
209,1000,1010,200000,195957,0.979785,boundary_analytic,1
209,1000,1001,200000,173389,0.866945,boundary_analytic,1
209,1110,1111,200000,200000,1.0,boundary_analytic,1
209,1101,1111,200000,196625,0.983125,boundary_analytic,1
209,1011,1111,200000,199345,0.996725,boundary_analytic,1
210,1000,0000,200000,200000,1.0,boundary_analytic,1
210,0010,0000,200000,200000,1.0,boundary_analytic,1
210,0010,0011,200000,200000,1.0,boundary_analytic,1
210,0011,1011,200000,180109,0.900545,boundary_analytic,1
210,0011,0111,200000,41596,0.20798,boundary_analytic,1
210,1100,1110,200000,199974,0.99987,boundary_analytic,1
210,1100,1101,200000,182326,0.91163,boundary_analytic,1
210,1000,1010,200000,195957,0.979785,boundary_analytic,1
210,1110,1111,200000,200000,1.0,boundary_analytic,1
210,1101,1111,200000,199974,0.99987,boundary_analytic,1
210,1011,1111,200000,198582,0.99291,boundary_analytic,1
211,1000,0000,200000,200000,1.0,boundary_analytic,1
211,0010,0000,200000,200000,1.0,boundary_analytic,1
211,0010,0011,200000,200000,1.0,boundary_analytic,1
211,0011,1011,200000,197661,0.988305,boundary_analytic,1
211,0011,0111,200000,41596,0.20798,boundary_analytic,1
211,1100,1110,200000,199974,0.99987,boundary_analytic,1
211,1000,1010,200000,195957,0.979785,boundary_analytic,1
211,1110,1111,200000,200000,1.0,boundary_analytic,1
211,1011,1111,200000,198582,0.99291,boundary_analytic,1
212,1000,0000,200000,200000,1.0,boundary_analytic,1
212,0010,0000,200000,200000,1.0,boundary_analytic,1
212,0010,0011,200000,200000,1.0,boundary_analytic,1
212,0011,1011,200000,197661,0.988305,boundary_analytic,1
212,1100,1110,200000,199974,0.99987,boundary_analytic,1
212,1100,1101,200000,182326,0.91163,boundary_analytic,1
212,1000,1010,200000,195957,0.979785,boundary_analytic,1
212,1110,1111,200000,200000,1.0,boundary_analytic,1
212,1101,1111,200000,199974,0.99987,boundary_analytic,1
213,1000,0000,200000,200000,1.0,boundary_analytic,1
213,0010,0000,200000,200000,1.0,boundary_analytic,1
213,0010,0011,200000,200000,1.0,boundary_analytic,1
213,0011,1011,200000,180109,0.900545,boundary_analytic,1
213,0011,0111,200000,41596,0.20798,boundary_analytic,1
213,1100,1110,200000,199974,0.99987,boundary_analytic,1
213,1100,1101,200000,177644,0.88822,boundary_analytic,1
213,1000,1010,200000,195957,0.979785,boundary_analytic,1
213,1000,1001,200000,173389,0.866945,boundary_analytic,1
213,1110,1111,200000,200000,1.0,boundary_analytic,1
213,1101,1111,200000,199974,0.99987,boundary_analytic,1
213,1011,1111,200000,198582,0.99291,boundary_analytic,1
214,1000,0000,200000,200000,1.0,boundary_analytic,1
214,0010,0000,200000,200000,1.0,boundary_analytic,1
214,0010,0011,200000,200000,1.0,boundary_analytic,1
214,0011,1011,200000,180109,0.900545,boundary_analytic,1
214,1100,1110,200000,199974,0.99987,boundary_analytic,1
214,1100,1101,200000,199052,0.99526,boundary_analytic,1
214,1000,1010,200000,195957,0.979785,boundary_analytic,1
214,1000,1001,200000,173389,0.866945,boundary_analytic,1
214,1110,1111,200000,200000,1.0,boundary_analytic,1
214,1101,1111,200000,199974,0.99987,boundary_analytic,1
215,1000,0000,200000,200000,1.0,boundary_analytic,1
215,0010,0000,200000,200000,1.0,boundary_analytic,1
215,0010,0011,200000,200000,1.0,boundary_analytic,1
215,0011,1011,200000,197661,0.988305,boundary_analytic,1
215,1100,1110,200000,199974,0.99987,boundary_analytic,1
215,1100,1101,200000,177644,0.88822,boundary_analytic,1
215,1000,1010,200000,195957,0.979785,boundary_analytic,1
215,1000,1001,200000,173389,0.866945,boundary_analytic,1
215,1110,1111,200000,200000,1.0,boundary_analytic,1
215,1101,1111,200000,199974,0.99987,boundary_analytic,1
216,1000,0000,200000,200000,1.0,boundary_analytic,1
216,0010,0000,200000,200000,1.0,boundary_analytic,1
216,0010,0011,200000,200000,1.0,boundary_analytic,1
216,0011,1011,200000,180109,0.900545,boundary_analytic,1
216,0011,0111,200000,173626,0.86813,boundary_analytic,1
216,1100,1110,200000,199974,0.99987,boundary_analytic,1
216,1000,1010,200000,195957,0.979785,boundary_analytic,1
216,1110,1111,200000,200000,1.0,boundary_analytic,1
216,1011,1111,200000,199999,0.999995,boundary_analytic,1
217,1000,0000,200000,200000,1.0,boundary_analytic,1
217,0010,0000,200000,200000,1.0,boundary_analytic,1
217,0010,0011,200000,200000,1.0,boundary_analytic,1
217,0011,1011,200000,180109,0.900545,boundary_analytic,1
217,0011,0111,200000,133241,0.666205,boundary_analytic,1
217,1100,1110,200000,199974,0.99987,boundary_analytic,1
217,1100,1101,200000,182326,0.91163,boundary_analytic,1
217,1000,1010,200000,195957,0.979785,boundary_analytic,1
217,1110,1111,200000,200000,1.0,boundary_analytic,1
217,1101,1111,200000,199974,0.99987,boundary_analytic,1
217,1011,1111,200000,199345,0.996725,boundary_analytic,1
218,1000,0000,200000,200000,1.0,boundary_analytic,1
218,0010,0000,200000,200000,1.0,boundary_analytic,1
218,0010,0011,200000,200000,1.0,boundary_analytic,1
218,0011,1011,200000,197661,0.988305,boundary_analytic,1
218,0011,0111,200000,133241,0.666205,boundary_analytic,1
218,1100,1110,200000,199974,0.99987,boundary_analytic,1
218,1000,1010,200000,195957,0.979785,boundary_analytic,1
218,1110,1111,200000,200000,1.0,boundary_analytic,1
218,1011,1111,200000,199345,0.996725,boundary_analytic,1
219,1000,0000,200000,200000,1.0,boundary_analytic,1
219,0010,0000,200000,200000,1.0,boundary_analytic,1
219,0010,0011,200000,200000,1.0,boundary_analytic,1
219,0011,1011,200000,180109,0.900545,boundary_analytic,1
219,0011,0111,200000,133241,0.666205,boundary_analytic,1
219,1100,1110,200000,199974,0.99987,boundary_analytic,1
219,1100,1101,200000,177644,0.88822,boundary_analytic,1
219,1000,1010,200000,195957,0.979785,boundary_analytic,1
219,1000,1001,200000,173389,0.866945,boundary_analytic,1
219,1110,1111,200000,200000,1.0,boundary_analytic,1
219,1101,1111,200000,199974,0.99987,boundary_analytic,1
219,1011,1111,200000,199345,0.996725,boundary_analytic,1
220,1000,0000,200000,200000,1.0,boundary_analytic,1
220,0010,0000,200000,200000,1.0,boundary_analytic,1
220,0010,0011,200000,200000,1.0,boundary_analytic,1
220,0011,1011,200000,152479,0.762395,boundary_analytic,1
220,0011,0111,200000,173626,0.86813,boundary_analytic,1
220,1100,1110,200000,197361,0.986805,boundary_analytic,1
220,1100,1101,200000,199052,0.99526,boundary_analytic,1
220,1000,1001,200000,173389,0.866945,boundary_analytic,1
220,1110,1111,200000,200000,1.0,boundary_analytic,1
220,1101,1111,200000,197361,0.986805,boundary_analytic,1
220,1011,1111,200000,199999,0.999995,boundary_analytic,1
221,1000,0000,200000,200000,1.0,boundary_analytic,1
221,0010,0000,200000,200000,1.0,boundary_analytic,1
221,0010,0011,200000,200000,1.0,boundary_analytic,1
221,0011,1011,200000,197661,0.988305,boundary_analytic,1
221,0011,0111,200000,173626,0.86813,boundary_analytic,1
221,1100,1101,200000,199052,0.99526,boundary_analytic,1
221,1000,1001,200000,173389,0.866945,boundary_analytic,1
221,1110,1111,200000,200000,1.0,boundary_analytic,1
221,1011,1111,200000,199999,0.999995,boundary_analytic,1
222,1000,0000,200000,200000,1.0,boundary_analytic,1
222,0010,0000,200000,200000,1.0,boundary_analytic,1
222,0010,0011,200000,200000,1.0,boundary_analytic,1
222,0011,1011,200000,197661,0.988305,boundary_analytic,1
222,0011,0111,200000,41596,0.20798,boundary_analytic,1
222,1100,1110,200000,197361,0.986805,boundary_analytic,1
222,1100,1101,200000,199052,0.99526,boundary_analytic,1
222,1000,1001,200000,173389,0.866945,boundary_analytic,1
222,1110,1111,200000,200000,1.0,boundary_analytic,1
222,1101,1111,200000,197361,0.986805,boundary_analytic,1
222,1011,1111,200000,198582,0.99291,boundary_analytic,1
223,1000,0000,200000,200000,1.0,boundary_analytic,1
223,0010,0000,200000,200000,1.0,boundary_analytic,1
223,0010,0011,200000,200000,1.0,boundary_analytic,1
223,0011,1011,200000,197661,0.988305,boundary_analytic,1
223,0011,0111,200000,173626,0.86813,boundary_analytic,1
223,1100,1110,200000,197361,0.986805,boundary_analytic,1
223,1100,1101,200000,182326,0.91163,boundary_analytic,1
223,1110,1111,200000,200000,1.0,boundary_analytic,1
223,1101,1111,200000,197361,0.986805,boundary_analytic,1
223,1011,1111,200000,199999,0.999995,boundary_analytic,1
224,1000,0000,200000,200000,1.0,boundary_analytic,1
224,0010,0000,200000,200000,1.0,boundary_analytic,1
224,0010,0011,200000,200000,1.0,boundary_analytic,1
224,0011,1011,200000,180109,0.900545,boundary_analytic,1
224,0011,0111,200000,173626,0.86813,boundary_analytic,1
224,1100,1110,200000,197361,0.986805,boundary_analytic,1
224,1100,1101,200000,199052,0.99526,boundary_analytic,1
224,1000,1001,200000,173389,0.866945,boundary_analytic,1
224,1110,1111,200000,200000,1.0,boundary_analytic,1
224,1101,1111,200000,197361,0.986805,boundary_analytic,1
224,1011,1111,200000,199999,0.999995,boundary_analytic,1
225,1000,0000,200000,200000,1.0,boundary_analytic,1
225,0010,0000,200000,200000,1.0,boundary_analytic,1
225,0010,0011,200000,200000,1.0,boundary_analytic,1
225,0011,1011,200000,197661,0.988305,boundary_analytic,1
225,0011,0111,200000,173626,0.86813,boundary_analytic,1
225,1100,1110,200000,197361,0.986805,boundary_analytic,1
225,1100,1101,200000,177644,0.88822,boundary_analytic,1
225,1000,1001,200000,173389,0.866945,boundary_analytic,1
225,1110,1111,200000,200000,1.0,boundary_analytic,1
225,1101,1111,200000,197361,0.986805,boundary_analytic,1
225,1011,1111,200000,199999,0.999995,boundary_analytic,1
226,1000,0000,200000,200000,1.0,boundary_analytic,1
226,0010,0000,200000,200000,1.0,boundary_analytic,1
226,0010,0011,200000,200000,1.0,boundary_analytic,1
226,0011,1011,200000,197661,0.988305,boundary_analytic,1
226,0011,0111,200000,133241,0.666205,boundary_analytic,1
226,1100,1110,200000,197361,0.986805,boundary_analytic,1
226,1100,1101,200000,199052,0.99526,boundary_analytic,1
226,1000,1001,200000,173389,0.866945,boundary_analytic,1
226,1110,1111,200000,200000,1.0,boundary_analytic,1
226,1101,1111,200000,197361,0.986805,boundary_analytic,1
226,1011,1111,200000,199345,0.996725,boundary_analytic,1
227,1000,0000,200000,200000,1.0,boundary_analytic,1
227,0010,0000,200000,200000,1.0,boundary_analytic,1
227,0010,0011,200000,200000,1.0,boundary_analytic,1
227,0011,1011,200000,152479,0.762395,boundary_analytic,1
227,0011,0111,200000,173626,0.86813,boundary_analytic,1
227,1100,1110,200000,196625,0.983125,boundary_analytic,1
227,1100,1101,200000,199052,0.99526,boundary_analytic,1
227,1000,1010,200000,195957,0.979785,boundary_analytic,1
227,1000,1001,200000,173389,0.866945,boundary_analytic,1
227,1110,1111,200000,200000,1.0,boundary_analytic,1
227,1101,1111,200000,196625,0.983125,boundary_analytic,1
227,1011,1111,200000,199999,0.999995,boundary_analytic,1
228,1000,0000,200000,200000,1.0,boundary_analytic,1
228,0010,0000,200000,200000,1.0,boundary_analytic,1
228,0010,0011,200000,200000,1.0,boundary_analytic,1
228,0011,1011,200000,152479,0.762395,boundary_analytic,1
228,0011,0111,200000,41596,0.20798,boundary_analytic,1
228,1100,1110,200000,199974,0.99987,boundary_analytic,1
228,1100,1101,200000,199052,0.99526,boundary_analytic,1
228,1000,1010,200000,195957,0.979785,boundary_analytic,1
228,1000,1001,200000,173389,0.866945,boundary_analytic,1
228,1110,1111,200000,200000,1.0,boundary_analytic,1
228,1101,1111,200000,199974,0.99987,boundary_analytic,1
228,1011,1111,200000,198582,0.99291,boundary_analytic,1
229,1000,0000,200000,200000,1.0,boundary_analytic,1
229,0010,0000,200000,200000,1.0,boundary_analytic,1
229,0010,0011,200000,200000,1.0,boundary_analytic,1
229,0011,1011,200000,152479,0.762395,boundary_analytic,1
229,0011,0111,200000,173626,0.86813,boundary_analytic,1
229,1100,1110,200000,199974,0.99987,boundary_analytic,1
229,1100,1101,200000,182326,0.91163,boundary_analytic,1
229,1000,1010,200000,195957,0.979785,boundary_analytic,1
229,1110,1111,200000,200000,1.0,boundary_analytic,1
229,1101,1111,200000,199974,0.99987,boundary_analytic,1
229,1011,1111,200000,199999,0.999995,boundary_analytic,1
230,1000,0000,200000,200000,1.0,boundary_analytic,1
230,0010,0000,200000,200000,1.0,boundary_analytic,1
230,0010,0011,200000,200000,1.0,boundary_analytic,1
230,0011,0111,200000,173626,0.86813,boundary_analytic,1
230,1100,1110,200000,199974,0.99987,boundary_analytic,1
230,1100,1101,200000,199052,0.99526,boundary_analytic,1
230,1000,1010,200000,195957,0.979785,boundary_analytic,1
230,1000,1001,200000,173389,0.866945,boundary_analytic,1
230,1110,1111,200000,200000,1.0,boundary_analytic,1
230,1101,1111,200000,199974,0.99987,boundary_analytic,1
230,1011,1111,200000,199999,0.999995,boundary_analytic,1
231,1000,0000,200000,200000,1.0,boundary_analytic,1
231,0010,0000,200000,200000,1.0,boundary_analytic,1
231,0010,0011,200000,200000,1.0,boundary_analytic,1
231,0011,1011,200000,152479,0.762395,boundary_analytic,1
231,0011,0111,200000,173626,0.86813,boundary_analytic,1
231,1100,1110,200000,199974,0.99987,boundary_analytic,1
231,1100,1101,200000,177644,0.88822,boundary_analytic,1
231,1000,1010,200000,195957,0.979785,boundary_analytic,1
